State FIPS,County FIPS,County,State Abbr,State,ReEDS BA,Cambium GEA
8,55,Huerfano,CO,Colorado,p34,WestConnect_North
13,205,Mitchell,GA,Georgia,p94,SERTP
49,3,Box Elder,UT,Utah,p25,NorthernGrid_South
34,5,Burlington,NJ,New Jersey,p126,PJM_East
46,71,Jackson,SD,South Dakota,p38,SPP_North
29,127,Marion,MO,Missouri,p71,MISO_Central
21,45,Casey,KY,Kentucky,p109,PJM_East
38,51,McIntosh,ND,North Dakota,p36,SPP_North
1,87,Macon,AL,Alabama,p90,SERTP
20,47,Edwards,KS,Kansas,p53,SPP_South
13,295,Walker,GA,Georgia,p94,SERTP
42,97,Northumberland,PA,Pennsylvania,p122,PJM_East
27,109,Olmsted,MN,Minnesota,p43,MISO_North
13,105,Elbert,GA,Georgia,p94,SERTP
27,31,Cook,MN,Minnesota,p43,MISO_North
22,115,Vernon,LA,Louisiana,p58,MISO_South
29,186,Ste. Genevieve,MO,Missouri,p72,MISO_Central
8,119,Teller,CO,Colorado,p33,WestConnect_North
49,53,Washington,UT,Utah,p25,NorthernGrid_South
17,13,Calhoun,IL,Illinois,p81,MISO_Central
48,45,Briscoe,TX,Texas,p60,ERCOT
42,129,Westmoreland,PA,Pennsylvania,p115,PJM_East
45,55,Kershaw,SC,South Carolina,p96,SERTP
40,121,Pittsburg,OK,Oklahoma,p50,SPP_South
48,83,Coleman,TX,Texas,p61,ERCOT
36,77,Otsego,NY,New York,p127,NYISO
13,305,Wayne,GA,Georgia,p94,SERTP
12,21,Collier,FL,Florida,p101,FRCC
18,109,Morgan,IN,Indiana,p107,MISO_Central
18,31,Decatur,IN,Indiana,p107,MISO_Central
50,3,Bennington,VT,Vermont,p129,ISONE
1,85,Lowndes,AL,Alabama,p90,SERTP
21,83,Graves,KY,Kentucky,p93,SERTP
39,5,Ashland,OH,Ohio,p112,PJM_East
12,89,Nassau,FL,Florida,p101,FRCC
31,123,Morrill,NE,Nebraska,p39,SPP_North
53,11,Clark,WA,Washington,p2,NorthernGrid_West
1,91,Marengo,AL,Alabama,p89,SERTP
17,159,Richland,IL,Illinois,p83,MISO_Central
13,243,Randolph,GA,Georgia,p94,SERTP
35,7,Colfax,NM,New Mexico,p31,WestConnect_South
27,165,Watonwan,MN,Minnesota,p68,MISO_North
5,81,Little River,AR,Arkansas,p85,MISO_South
6,41,Marin,CA,California,p9,CAISO
16,75,Payette,ID,Idaho,p15,NorthernGrid_East
51,145,Powhatan,VA,Virginia,p99,PJM_East
13,93,Dooly,GA,Georgia,p94,SERTP
51,640,Galax,VA,Virginia,p118,PJM_East
37,167,Stanly,NC,North Carolina,p97,SERTP
38,95,Towner,ND,North Dakota,p37,MISO_North
47,123,Monroe,TN,Tennessee,p92,SERTP
48,333,Mills,TX,Texas,p63,ERCOT
1,101,Montgomery,AL,Alabama,p90,SERTP
20,59,Franklin,KS,Kansas,p53,SPP_South
20,197,Wabaunsee,KS,Kansas,p53,SPP_South
16,43,Fremont,ID,Idaho,p16,NorthernGrid_East
16,57,Latah,ID,Idaho,p14,NorthernGrid_East
26,127,Oceana,MI,Michigan,p103,MISO_Central
30,45,Judith Basin,MT,Montana,p20,NorthernGrid_East
34,7,Camden,NJ,New Jersey,p126,PJM_East
48,457,Tyler,TX,Texas,p66,MISO_South
22,79,Rapides,LA,Louisiana,p58,MISO_South
42,15,Bradford,PA,Pennsylvania,p122,PJM_East
12,47,Hamilton,FL,Florida,p101,FRCC
20,201,Washington,KS,Kansas,p53,SPP_South
54,45,Logan,WV,West Virginia,p117,PJM_East
20,145,Pawnee,KS,Kansas,p53,SPP_South
53,75,Whitman,WA,Washington,p3,NorthernGrid_West
22,107,Tensas,LA,Louisiana,p86,MISO_South
42,37,Columbia,PA,Pennsylvania,p122,PJM_East
27,155,Traverse,MN,Minnesota,p43,MISO_North
37,137,Pamlico,NC,North Carolina,p98,SERTP
39,173,Wood,OH,Ohio,p111,PJM_East
28,49,Hinds,MS,Mississippi,p87,MISO_South
42,29,Chester,PA,Pennsylvania,p122,PJM_East
13,117,Forsyth,GA,Georgia,p94,SERTP
26,77,Kalamazoo,MI,Michigan,p104,PJM_West
31,45,Dawes,NE,Nebraska,p39,SPP_North
4,27,Yuma,AZ,Arizona,p28,WestConnect_South
53,57,Skagit,WA,Washington,p1,NorthernGrid_West
1,1,Autauga,AL,Alabama,p90,SERTP
46,95,Mellette,SD,South Dakota,p38,SPP_North
13,179,Liberty,GA,Georgia,p94,SERTP
41,45,Malheur,OR,Oregon,p7,NorthernGrid_West
53,43,Lincoln,WA,Washington,p3,NorthernGrid_West
23,7,Franklin,ME,Maine,p134,ISONE
51,59,Fairfax,VA,Virginia,p99,PJM_East
51,197,Wythe,VA,Virginia,p118,PJM_East
13,207,Monroe,GA,Georgia,p94,SERTP
6,5,Amador,CA,California,p9,CAISO
28,151,Washington,MS,Mississippi,p87,MISO_South
22,97,St. Landry,LA,Louisiana,p58,MISO_South
1,133,Winston,AL,Alabama,p89,SERTP
40,95,Marshall,OK,Oklahoma,p50,SPP_South
17,175,Stark,IL,Illinois,p81,MISO_Central
39,41,Delaware,OH,Ohio,p112,PJM_East
32,5,Douglas,NV,Nevada,p12,NorthernGrid_South
24,37,St. Mary's,MD,Maryland,p123,PJM_East
42,115,Susquehanna,PA,Pennsylvania,p122,PJM_East
13,35,Butts,GA,Georgia,p94,SERTP
24,15,Cecil,MD,Maryland,p123,PJM_East
48,251,Johnson,TX,Texas,p63,ERCOT
1,19,Cherokee,AL,Alabama,p90,SERTP
17,99,LaSalle,IL,Illinois,p80,PJM_West
13,25,Brantley,GA,Georgia,p94,SERTP
29,185,St. Clair,MO,Missouri,p55,SPP_South
47,45,Dyer,TN,Tennessee,p92,SERTP
16,11,Bingham,ID,Idaho,p16,NorthernGrid_East
13,225,Peach,GA,Georgia,p94,SERTP
5,7,Benton,AR,Arkansas,p56,SPP_South
12,33,Escambia,FL,Florida,p91,SERTP
28,111,Perry,MS,Mississippi,p87,MISO_South
24,29,Kent,MD,Maryland,p123,PJM_East
28,23,Clarke,MS,Mississippi,p87,MISO_South
20,189,Stevens,KS,Kansas,p52,SPP_South
29,77,Greene,MO,Missouri,p55,SPP_South
38,71,Ramsey,ND,North Dakota,p37,MISO_North
28,61,Jasper,MS,Mississippi,p87,MISO_South
23,5,Cumberland,ME,Maine,p134,ISONE
51,47,Culpeper,VA,Virginia,p99,PJM_East
6,7,Butte,CA,California,p9,CAISO
28,9,Benton,MS,Mississippi,p88,SERTP
40,39,Custer,OK,Oklahoma,p50,SPP_South
47,83,Houston,TN,Tennessee,p92,SERTP
46,51,Grant,SD,South Dakota,p38,SPP_North
17,65,Hamilton,IL,Illinois,p81,MISO_Central
34,41,Warren,NJ,New Jersey,p126,PJM_East
39,81,Jefferson,OH,Ohio,p112,PJM_East
40,63,Hughes,OK,Oklahoma,p50,SPP_South
12,59,Holmes,FL,Florida,p91,SERTP
56,11,Crook,WY,Wyoming,p23,WestConnect_North
37,3,Alexander,NC,North Carolina,p97,SERTP
25,13,Hampden,MA,Massachusetts,p131,ISONE
46,63,Harding,SD,South Dakota,p38,SPP_North
5,5,Baxter,AR,Arkansas,p85,MISO_South
20,21,Cherokee,KS,Kansas,p53,SPP_South
48,469,Victoria,TX,Texas,p65,ERCOT
21,123,Larue,KY,Kentucky,p109,PJM_East
31,83,Harlan,NE,Nebraska,p40,SPP_North
35,41,Roosevelt,NM,New Mexico,p47,SPP_South
46,39,Deuel,SD,South Dakota,p38,SPP_North
16,69,Nez Perce,ID,Idaho,p14,NorthernGrid_East
18,155,Switzerland,IN,Indiana,p107,MISO_Central
25,17,Middlesex,MA,Massachusetts,p131,ISONE
40,51,Grady,OK,Oklahoma,p50,SPP_South
48,321,Matagorda,TX,Texas,p65,ERCOT
28,125,Sharkey,MS,Mississippi,p87,MISO_South
37,53,Currituck,NC,North Carolina,p98,SERTP
13,253,Seminole,GA,Georgia,p94,SERTP
48,123,DeWitt,TX,Texas,p64,ERCOT
17,147,Piatt,IL,Illinois,p83,MISO_Central
32,7,Elko,NV,Nevada,p12,NorthernGrid_South
54,83,Randolph,WV,West Virginia,p116,PJM_East
28,141,Tishomingo,MS,Mississippi,p88,SERTP
20,89,Jewell,KS,Kansas,p53,SPP_South
51,33,Caroline,VA,Virginia,p99,PJM_East
48,423,Smith,TX,Texas,p63,ERCOT
33,17,Strafford,NH,New Hampshire,p130,ISONE
51,680,Lynchburg,VA,Virginia,p118,PJM_East
13,245,Richmond,GA,Georgia,p94,SERTP
13,33,Burke,GA,Georgia,p94,SERTP
5,29,Conway,AR,Arkansas,p85,MISO_South
44,7,Providence,RI,Rhode Island,p133,ISONE
20,205,Wilson,KS,Kansas,p53,SPP_South
21,85,Grayson,KY,Kentucky,p108,MISO_Central
29,125,Maries,MO,Missouri,p72,MISO_Central
37,171,Surry,NC,North Carolina,p97,SERTP
48,91,Comal,TX,Texas,p64,ERCOT
29,141,Morgan,MO,Missouri,p72,MISO_Central
13,211,Morgan,GA,Georgia,p94,SERTP
27,55,Houston,MN,Minnesota,p68,MISO_North
27,103,Nicollet,MN,Minnesota,p68,MISO_North
22,41,Franklin,LA,Louisiana,p86,MISO_South
4,13,Maricopa,AZ,Arizona,p28,WestConnect_South
5,15,Carroll,AR,Arkansas,p56,SPP_South
39,97,Madison,OH,Ohio,p113,PJM_East
1,83,Limestone,AL,Alabama,p89,SERTP
26,111,Midland,MI,Michigan,p103,MISO_Central
39,129,Pickaway,OH,Ohio,p112,PJM_East
12,35,Flagler,FL,Florida,p101,FRCC
37,163,Sampson,NC,North Carolina,p98,SERTP
5,37,Cross,AR,Arkansas,p85,MISO_South
48,85,Collin,TX,Texas,p63,ERCOT
45,31,Darlington,SC,South Carolina,p96,SERTP
21,91,Hancock,KY,Kentucky,p108,MISO_Central
26,23,Branch,MI,Michigan,p103,MISO_Central
18,169,Wabash,IN,Indiana,p105,MISO_Central
55,11,Buffalo,WI,Wisconsin,p46,MISO_North
48,233,Hutchinson,TX,Texas,p48,SPP_South
48,101,Cottle,TX,Texas,p60,ERCOT
20,105,Lincoln,KS,Kansas,p53,SPP_South
23,29,Washington,ME,Maine,p134,ISONE
33,13,Merrimack,NH,New Hampshire,p130,ISONE
12,117,Seminole,FL,Florida,p101,FRCC
42,7,Beaver,PA,Pennsylvania,p115,PJM_East
5,115,Pope,AR,Arkansas,p85,MISO_South
26,49,Genesee,MI,Michigan,p103,MISO_Central
21,233,Webster,KY,Kentucky,p108,MISO_Central
28,77,Lawrence,MS,Mississippi,p87,MISO_South
29,61,Daviess,MO,Missouri,p54,SPP_South
21,101,Henderson,KY,Kentucky,p108,MISO_Central
23,15,Lincoln,ME,Maine,p134,ISONE
39,79,Jackson,OH,Ohio,p112,PJM_East
27,119,Polk,MN,Minnesota,p42,MISO_North
29,9,Barry,MO,Missouri,p55,SPP_South
30,87,Rosebud,MT,Montana,p20,NorthernGrid_East
39,107,Mercer,OH,Ohio,p112,PJM_East
8,31,Denver,CO,Colorado,p33,WestConnect_North
13,47,Catoosa,GA,Georgia,p94,SERTP
4,17,Navajo,AZ,Arizona,p28,WestConnect_South
39,161,Van Wert,OH,Ohio,p112,PJM_East
8,109,Saguache,CO,Colorado,p34,WestConnect_North
26,151,Sanilac,MI,Michigan,p103,MISO_Central
48,113,Dallas,TX,Texas,p63,ERCOT
30,91,Sheridan,MT,Montana,p35,SPP_North
32,29,Storey,NV,Nevada,p12,NorthernGrid_South
54,19,Fayette,WV,West Virginia,p117,PJM_East
47,1,Anderson,TN,Tennessee,p92,SERTP
29,111,Lewis,MO,Missouri,p71,MISO_Central
38,53,McKenzie,ND,North Dakota,p36,SPP_North
18,119,Owen,IN,Indiana,p107,MISO_Central
29,23,Butler,MO,Missouri,p84,MISO_Central
6,115,Yuba,CA,California,p9,CAISO
19,75,Grundy,IA,Iowa,p69,MISO_North
41,19,Douglas,OR,Oregon,p6,NorthernGrid_West
21,113,Jessamine,KY,Kentucky,p109,PJM_East
32,15,Lander,NV,Nevada,p12,NorthernGrid_South
44,5,Newport,RI,Rhode Island,p133,ISONE
19,43,Clayton,IA,Iowa,p69,MISO_North
19,57,Des Moines,IA,Iowa,p70,MISO_North
31,19,Buffalo,NE,Nebraska,p40,SPP_North
51,25,Brunswick,VA,Virginia,p99,PJM_East
30,85,Roosevelt,MT,Montana,p35,SPP_North
47,177,Warren,TN,Tennessee,p92,SERTP
26,125,Oakland,MI,Michigan,p103,MISO_Central
31,133,Pawnee,NE,Nebraska,p41,SPP_North
25,27,Worcester,MA,Massachusetts,p131,ISONE
49,51,Wasatch,UT,Utah,p26,NorthernGrid_South
26,141,Presque Isle,MI,Michigan,p103,MISO_Central
51,35,Carroll,VA,Virginia,p118,PJM_East
37,121,Mitchell,NC,North Carolina,p97,SERTP
55,139,Winnebago,WI,Wisconsin,p76,MISO_North
24,5,Baltimore,MD,Maryland,p123,PJM_East
29,49,Clinton,MO,Missouri,p54,SPP_South
22,81,Red River,LA,Louisiana,p58,MISO_South
26,61,Houghton,MI,Michigan,p74,MISO_North
55,69,Lincoln,WI,Wisconsin,p75,MISO_North
49,39,Sanpete,UT,Utah,p25,NorthernGrid_South
27,169,Winona,MN,Minnesota,p43,MISO_North
26,9,Antrim,MI,Michigan,p103,MISO_Central
13,197,Marion,GA,Georgia,p94,SERTP
13,59,Clarke,GA,Georgia,p94,SERTP
6,37,Los Angeles,CA,California,p10,CAISO
18,103,Miami,IN,Indiana,p105,MISO_Central
51,117,Mecklenburg,VA,Virginia,p99,PJM_East
6,15,Del Norte,CA,California,p9,CAISO
21,87,Green,KY,Kentucky,p109,PJM_East
30,101,Toole,MT,Montana,p18,NorthernGrid_East
18,55,Greene,IN,Indiana,p107,MISO_Central
1,45,Dale,AL,Alabama,p90,SERTP
41,1,Baker,OR,Oregon,p7,NorthernGrid_West
48,341,Moore,TX,Texas,p48,SPP_South
51,179,Stafford,VA,Virginia,p99,PJM_East
29,151,Osage,MO,Missouri,p72,MISO_Central
48,311,McMullen,TX,Texas,p65,ERCOT
31,1,Adams,NE,Nebraska,p40,SPP_North
38,3,Barnes,ND,North Dakota,p37,MISO_North
29,223,Wayne,MO,Missouri,p84,MISO_Central
37,71,Gaston,NC,North Carolina,p97,SERTP
40,143,Tulsa,OK,Oklahoma,p51,SPP_South
19,135,Monroe,IA,Iowa,p70,MISO_North
47,19,Carter,TN,Tennessee,p92,SERTP
42,5,Armstrong,PA,Pennsylvania,p115,PJM_East
48,87,Collingsworth,TX,Texas,p48,SPP_South
20,93,Kearny,KS,Kansas,p52,SPP_South
6,29,Kern,CA,California,p10,CAISO
47,133,Overton,TN,Tennessee,p92,SERTP
31,177,Washington,NE,Nebraska,p41,SPP_North
54,1,Barbour,WV,West Virginia,p116,PJM_East
20,179,Sheridan,KS,Kansas,p52,SPP_South
42,41,Cumberland,PA,Pennsylvania,p122,PJM_East
39,115,Morgan,OH,Ohio,p112,PJM_East
13,249,Schley,GA,Georgia,p94,SERTP
48,413,Schleicher,TX,Texas,p61,ERCOT
5,79,Lincoln,AR,Arkansas,p85,MISO_South
20,117,Marshall,KS,Kansas,p53,SPP_South
47,91,Johnson,TN,Tennessee,p92,SERTP
46,3,Aurora,SD,South Dakota,p38,SPP_North
17,67,Hancock,IL,Illinois,p81,MISO_Central
31,101,Keith,NE,Nebraska,p39,SPP_North
5,107,Phillips,AR,Arkansas,p85,MISO_South
20,207,Woodson,KS,Kansas,p53,SPP_South
30,1,Beaverhead,MT,Montana,p17,NorthernGrid_East
12,105,Polk,FL,Florida,p101,FRCC
13,201,Miller,GA,Georgia,p94,SERTP
47,85,Humphreys,TN,Tennessee,p92,SERTP
19,11,Benton,IA,Iowa,p70,MISO_North
13,145,Harris,GA,Georgia,p94,SERTP
17,73,Henry,IL,Illinois,p81,MISO_Central
51,93,Isle of Wight,VA,Virginia,p99,PJM_East
37,51,Cumberland,NC,North Carolina,p98,SERTP
54,101,Webster,WV,West Virginia,p116,PJM_East
40,53,Grant,OK,Oklahoma,p50,SPP_South
27,149,Stevens,MN,Minnesota,p43,MISO_North
51,685,Manassas Park,VA,Virginia,p99,PJM_East
18,131,Pulaski,IN,Indiana,p105,MISO_Central
31,91,Hooker,NE,Nebraska,p40,SPP_North
18,157,Tippecanoe,IN,Indiana,p105,MISO_Central
37,39,Cherokee,NC,North Carolina,p97,SERTP
39,15,Brown,OH,Ohio,p114,PJM_East
54,85,Ritchie,WV,West Virginia,p116,PJM_East
5,97,Montgomery,AR,Arkansas,p56,SPP_South
24,41,Talbot,MD,Maryland,p123,PJM_East
39,37,Darke,OH,Ohio,p112,PJM_East
5,129,Searcy,AR,Arkansas,p56,SPP_South
13,189,McDuffie,GA,Georgia,p94,SERTP
13,319,Wilkinson,GA,Georgia,p94,SERTP
48,463,Uvalde,TX,Texas,p65,ERCOT
46,53,Gregory,SD,South Dakota,p38,SPP_North
1,123,Tallapoosa,AL,Alabama,p90,SERTP
47,101,Lewis,TN,Tennessee,p92,SERTP
30,19,Daniels,MT,Montana,p35,SPP_North
54,91,Taylor,WV,West Virginia,p116,PJM_East
36,61,New York,NY,New York,p127,NYISO
51,630,Fredericksburg,VA,Virginia,p99,PJM_East
20,35,Cowley,KS,Kansas,p53,SPP_South
36,9,Cattaraugus,NY,New York,p127,NYISO
37,63,Durham,NC,North Carolina,p98,SERTP
39,29,Columbiana,OH,Ohio,p111,PJM_East
31,85,Hayes,NE,Nebraska,p40,SPP_North
20,25,Clark,KS,Kansas,p53,SPP_South
40,3,Alfalfa,OK,Oklahoma,p50,SPP_South
17,27,Clinton,IL,Illinois,p81,MISO_Central
27,153,Todd,MN,Minnesota,p43,MISO_North
22,7,Assumption,LA,Louisiana,p58,MISO_South
21,177,Muhlenberg,KY,Kentucky,p108,MISO_Central
37,95,Hyde,NC,North Carolina,p98,SERTP
48,1,Anderson,TX,Texas,p63,ERCOT
54,87,Roane,WV,West Virginia,p116,PJM_East
18,153,Sullivan,IN,Indiana,p107,MISO_Central
55,135,Waupaca,WI,Wisconsin,p76,MISO_North
34,29,Ocean,NJ,New Jersey,p126,PJM_East
51,105,Lee,VA,Virginia,p118,PJM_East
47,113,Madison,TN,Tennessee,p92,SERTP
36,111,Ulster,NY,New York,p127,NYISO
36,23,Cortland,NY,New York,p127,NYISO
13,263,Talbot,GA,Georgia,p94,SERTP
19,69,Franklin,IA,Iowa,p45,MISO_North
12,93,Okeechobee,FL,Florida,p101,FRCC
17,187,Warren,IL,Illinois,p81,MISO_Central
48,177,Gonzales,TX,Texas,p64,ERCOT
21,1,Adair,KY,Kentucky,p109,PJM_East
31,87,Hitchcock,NE,Nebraska,p40,SPP_North
34,15,Gloucester,NJ,New Jersey,p126,PJM_East
28,127,Simpson,MS,Mississippi,p87,MISO_South
48,445,Terry,TX,Texas,p48,SPP_South
27,131,Rice,MN,Minnesota,p43,MISO_North
6,97,Sonoma,CA,California,p9,CAISO
46,137,Ziebach,SD,South Dakota,p38,SPP_North
34,37,Sussex,NJ,New Jersey,p126,PJM_East
27,157,Wabasha,MN,Minnesota,p43,MISO_North
55,57,Juneau,WI,Wisconsin,p76,MISO_North
35,29,Luna,NM,New Mexico,p31,WestConnect_South
55,43,Grant,WI,Wisconsin,p77,MISO_North
36,49,Lewis,NY,New York,p127,NYISO
17,181,Union,IL,Illinois,p81,MISO_Central
29,510,St. Louis,MO,Missouri,p72,MISO_Central
22,5,Ascension,LA,Louisiana,p58,MISO_South
18,149,Starke,IN,Indiana,p105,MISO_Central
21,133,Letcher,KY,Kentucky,p110,PJM_East
13,89,DeKalb,GA,Georgia,p94,SERTP
19,139,Muscatine,IA,Iowa,p70,MISO_North
31,113,Logan,NE,Nebraska,p40,SPP_North
21,19,Boyd,KY,Kentucky,p110,PJM_East
40,137,Stephens,OK,Oklahoma,p50,SPP_South
42,81,Lycoming,PA,Pennsylvania,p122,PJM_East
35,15,Eddy,NM,New Mexico,p47,SPP_South
47,87,Jackson,TN,Tennessee,p92,SERTP
29,227,Worth,MO,Missouri,p54,SPP_South
6,107,Tulare,CA,California,p10,CAISO
13,21,Bibb,GA,Georgia,p94,SERTP
48,133,Eastland,TX,Texas,p63,ERCOT
6,79,San Luis Obispo,CA,California,p9,CAISO
35,37,Quay,NM,New Mexico,p47,SPP_South
55,75,Marinette,WI,Wisconsin,p75,MISO_North
48,19,Bandera,TX,Texas,p64,ERCOT
32,9,Esmeralda,NV,Nevada,p12,NorthernGrid_South
45,17,Calhoun,SC,South Carolina,p96,SERTP
37,59,Davie,NC,North Carolina,p97,SERTP
37,197,Yadkin,NC,North Carolina,p97,SERTP
46,105,Perkins,SD,South Dakota,p38,SPP_North
50,21,Rutland,VT,Vermont,p129,ISONE
17,119,Madison,IL,Illinois,p81,MISO_Central
12,3,Baker,FL,Florida,p101,FRCC
8,13,Boulder,CO,Colorado,p33,WestConnect_North
5,49,Fulton,AR,Arkansas,p85,MISO_South
26,115,Monroe,MI,Michigan,p103,MISO_Central
20,167,Russell,KS,Kansas,p53,SPP_South
51,137,Orange,VA,Virginia,p99,PJM_East
13,217,Newton,GA,Georgia,p94,SERTP
23,23,Sagadahoc,ME,Maine,p134,ISONE
13,71,Colquitt,GA,Georgia,p94,SERTP
26,29,Charlevoix,MI,Michigan,p103,MISO_Central
8,17,Cheyenne,CO,Colorado,p34,WestConnect_North
42,77,Lehigh,PA,Pennsylvania,p122,PJM_East
48,285,Lavaca,TX,Texas,p64,ERCOT
17,55,Franklin,IL,Illinois,p81,MISO_Central
12,53,Hernando,FL,Florida,p101,FRCC
16,87,Washington,ID,Idaho,p15,NorthernGrid_East
17,103,Lee,IL,Illinois,p80,PJM_West
48,237,Jack,TX,Texas,p63,ERCOT
45,13,Beaufort,SC,South Carolina,p96,SERTP
13,121,Fulton,GA,Georgia,p94,SERTP
19,83,Hardin,IA,Iowa,p70,MISO_North
26,15,Barry,MI,Michigan,p103,MISO_Central
26,37,Clinton,MI,Michigan,p103,MISO_Central
6,9,Calaveras,CA,California,p9,CAISO
28,7,Attala,MS,Mississippi,p87,MISO_South
5,111,Poinsett,AR,Arkansas,p85,MISO_South
21,237,Wolfe,KY,Kentucky,p109,PJM_East
48,299,Llano,TX,Texas,p64,ERCOT
6,61,Placer,CA,California,p9,CAISO
40,105,Nowata,OK,Oklahoma,p51,SPP_South
55,123,Vernon,WI,Wisconsin,p77,MISO_North
5,23,Cleburne,AR,Arkansas,p56,SPP_South
5,61,Howard,AR,Arkansas,p56,SPP_South
6,23,Humboldt,CA,California,p9,CAISO
29,115,Linn,MO,Missouri,p54,SPP_South
5,9,Boone,AR,Arkansas,p56,SPP_South
48,377,Presidio,TX,Texas,p61,ERCOT
6,111,Ventura,CA,California,p10,CAISO
51,3,Albemarle,VA,Virginia,p99,PJM_East
16,85,Valley,ID,Idaho,p15,NorthernGrid_East
48,447,Throckmorton,TX,Texas,p63,ERCOT
19,45,Clinton,IA,Iowa,p70,MISO_North
53,19,Ferry,WA,Washington,p3,NorthernGrid_West
22,127,Winn,LA,Louisiana,p58,MISO_South
13,317,Wilkes,GA,Georgia,p94,SERTP
46,93,Meade,SD,South Dakota,p38,SPP_North
36,97,Schuyler,NY,New York,p127,NYISO
37,47,Columbus,NC,North Carolina,p98,SERTP
49,21,Iron,UT,Utah,p25,NorthernGrid_South
17,169,Schuyler,IL,Illinois,p81,MISO_Central
28,5,Amite,MS,Mississippi,p87,MISO_South
40,93,Major,OK,Oklahoma,p50,SPP_South
13,171,Lamar,GA,Georgia,p94,SERTP
23,9,Hancock,ME,Maine,p134,ISONE
51,590,Danville,VA,Virginia,p99,PJM_East
29,15,Benton,MO,Missouri,p55,SPP_South
20,143,Ottawa,KS,Kansas,p53,SPP_South
29,37,Cass,MO,Missouri,p54,SPP_South
37,33,Caswell,NC,North Carolina,p98,SERTP
48,395,Robertson,TX,Texas,p63,ERCOT
51,53,Dinwiddie,VA,Virginia,p99,PJM_East
29,219,Warren,MO,Missouri,p72,MISO_Central
1,75,Lamar,AL,Alabama,p89,SERTP
6,49,Modoc,CA,California,p8,NorthernGrid_South
1,43,Cullman,AL,Alabama,p89,SERTP
53,1,Adams,WA,Washington,p3,NorthernGrid_West
1,57,Fayette,AL,Alabama,p89,SERTP
38,25,Dunn,ND,North Dakota,p36,SPP_North
13,163,Jefferson,GA,Georgia,p94,SERTP
29,29,Camden,MO,Missouri,p84,MISO_Central
48,387,Red River,TX,Texas,p63,ERCOT
36,79,Putnam,NY,New York,p127,NYISO
5,125,Saline,AR,Arkansas,p85,MISO_South
38,35,Grand Forks,ND,North Dakota,p37,MISO_North
32,23,Nye,NV,Nevada,p12,NorthernGrid_South
36,107,Tioga,NY,New York,p127,NYISO
5,141,Van Buren,AR,Arkansas,p56,SPP_South
20,53,Ellsworth,KS,Kansas,p53,SPP_South
21,203,Rockcastle,KY,Kentucky,p109,PJM_East
27,27,Clay,MN,Minnesota,p42,MISO_North
34,9,Cape May,NJ,New Jersey,p126,PJM_East
37,89,Henderson,NC,North Carolina,p97,SERTP
17,153,Pulaski,IL,Illinois,p81,MISO_Central
26,97,Mackinac,MI,Michigan,p103,MISO_Central
55,83,Oconto,WI,Wisconsin,p75,MISO_North
51,143,Pittsylvania,VA,Virginia,p99,PJM_East
39,111,Monroe,OH,Ohio,p112,PJM_East
26,129,Ogemaw,MI,Michigan,p103,MISO_Central
39,23,Clark,OH,Ohio,p113,PJM_East
19,123,Mahaska,IA,Iowa,p70,MISO_North
16,1,Ada,ID,Idaho,p15,NorthernGrid_East
48,273,Kleberg,TX,Texas,p65,ERCOT
48,203,Harrison,TX,Texas,p57,SPP_South
49,47,Uintah,UT,Utah,p26,NorthernGrid_South
51,820,Waynesboro,VA,Virginia,p99,PJM_East
46,25,Clark,SD,South Dakota,p38,SPP_North
28,41,Greene,MS,Mississippi,p87,MISO_South
37,21,Buncombe,NC,North Carolina,p97,SERTP
51,730,Petersburg,VA,Virginia,p99,PJM_East
13,289,Twiggs,GA,Georgia,p94,SERTP
8,99,Prowers,CO,Colorado,p34,WestConnect_North
40,117,Pawnee,OK,Oklahoma,p50,SPP_South
46,35,Davison,SD,South Dakota,p38,SPP_North
18,181,White,IN,Indiana,p105,MISO_Central
40,25,Cimarron,OK,Oklahoma,p49,SPP_South
39,49,Franklin,OH,Ohio,p112,PJM_East
35,9,Curry,NM,New Mexico,p47,SPP_South
26,79,Kalkaska,MI,Michigan,p103,MISO_Central
17,149,Pike,IL,Illinois,p81,MISO_Central
35,61,Valencia,NM,New Mexico,p31,WestConnect_South
20,3,Anderson,KS,Kansas,p53,SPP_South
46,117,Stanley,SD,South Dakota,p38,SPP_North
49,33,Rich,UT,Utah,p26,NorthernGrid_South
51,580,Covington,VA,Virginia,p99,PJM_East
26,107,Mecosta,MI,Michigan,p103,MISO_Central
40,35,Craig,OK,Oklahoma,p51,SPP_South
27,73,Lac qui Parle,MN,Minnesota,p44,MISO_North
13,95,Dougherty,GA,Georgia,p94,SERTP
16,19,Bonneville,ID,Idaho,p16,NorthernGrid_East
51,810,Virginia Beach,VA,Virginia,p99,PJM_East
39,151,Stark,OH,Ohio,p111,PJM_East
26,161,Washtenaw,MI,Michigan,p103,MISO_Central
38,93,Stutsman,ND,North Dakota,p37,MISO_North
27,67,Kandiyohi,MN,Minnesota,p43,MISO_North
48,479,Webb,TX,Texas,p65,ERCOT
1,11,Bullock,AL,Alabama,p90,SERTP
22,77,Pointe Coupee,LA,Louisiana,p58,MISO_South
13,261,Sumter,GA,Georgia,p94,SERTP
36,115,Washington,NY,New York,p127,NYISO
45,65,McCormick,SC,South Carolina,p96,SERTP
42,127,Wayne,PA,Pennsylvania,p122,PJM_East
37,189,Watauga,NC,North Carolina,p97,SERTP
